source,target,step,type,amount,log_amount,is_fraud,balance_diff_orig,balance_diff_dest,orig_account_emptied,edge_id
C1110283768,C492895924,211,CASH_OUT,436713.7,12.987035400459668,0,0.0,436713.69999999995,0,22102
C2088301886,C1838058020,305,CASH_OUT,126153.32,11.74526119842935,0,-11060.0,126153.32,1,22103
C707243595,C340341642,379,CASH_OUT,125664.3,11.741377302371337,0,-106269.0,125664.3,1,22104
C701887965,C209911015,355,TRANSFER,632094.88,13.356796370483128,0,-83763.67,632094.8799999999,1,22105
C1844740596,C1503762320,41,TRANSFER,524806.66,13.170787112542081,0,-980.0,452332.68,1,22106
C226040041,C355594393,619,CASH_OUT,103178.84,11.54422876410932,0,0.0,103178.83999999985,0,22107
C260915784,C2128956830,42,CASH_OUT,260026.51,12.468542712092733,0,0.0,260026.51000000013,0,22108
C1764165350,C388910394,37,CASH_OUT,168889.18,12.03700396019386,0,0.0,168889.18000000017,0,22109
C354542821,C1634715268,406,TRANSFER,1013303.62,13.82872744878652,0,0.0,1013303.6199999996,0,22110
C1397517809,C1154592510,133,CASH_OUT,149672.01,11.916208260231642,0,0.0,149672.01000000164,0,22111
C263850346,C249236102,356,CASH_OUT,156609.42,11.961516599277967,0,0.0,156609.41999999993,0,22112
C1757444284,C2073981169,182,CASH_OUT,481142.72,13.083921298636602,0,-108092.0,481142.72,1,22113
C951748155,C391328519,182,CASH_OUT,38439.71,10.556872333257047,0,0.0,38439.70999999996,0,22114
C1398126268,C80404933,138,CASH_OUT,5059.01,8.529123738564143,0,0.0,5059.00999999998,0,22115
C410832038,C1082514571,155,TRANSFER,277936.25,12.53515064776985,0,0.0,277936.24,0,22116
C1628117965,C2008842886,349,TRANSFER,1433953.84,14.17594680731666,0,-37742.0,1065470.04,1,22117
C186175945,C166951275,299,CASH_OUT,357174.21,12.785981724680271,0,-147.0,357174.21,1,22118
C323889228,C12303065,230,CASH_OUT,404373.48,12.91009665830139,0,0.0,404373.4800000001,0,22119
C1060550557,C518953848,8,TRANSFER,1371578.05,14.131473225321852,0,-5432.0,1571399.65,1,22120
C927258856,C1989769133,308,CASH_OUT,83388.03,11.3312720449232,0,-22332.0,83388.02000000002,1,22121
C890966214,C1997832535,42,CASH_OUT,215901.54,12.282582381139578,0,-20942.0,215901.54,1,22122
C2080482883,C1378750918,288,CASH_OUT,243884.52,12.404454213847941,0,0.0,243884.53000000003,0,22123
C1500078965,C783490698,212,TRANSFER,195749.98,12.184598620226213,0,-59934.0,195749.98,1,22124
C1234520320,C1878968922,16,CASH_OUT,56478.4,10.941631248881235,0,-56478.4,56478.4,0,22125
C1358067220,C1370787297,13,CASH_OUT,261439.06,12.473960320151912,0,0.0,261439.07000000007,0,22126
C1015122500,C1663459360,353,TRANSFER,1149018.97,13.954419937010579,0,-20744.0,1149018.98,1,22127
C328549376,C630329198,308,CASH_OUT,24681.51,10.113850174630869,0,-24681.51000000001,24681.5,0,22128
C1099563532,C96983449,308,CASH_OUT,8381.96,9.03395635306498,0,-8381.959999999992,8381.960000000021,0,22129
C2025358948,C554298063,191,CASH_OUT,20496.17,9.928042106816402,0,0.0,20496.16000000015,0,22130
C1156759549,C1036689016,518,CASH_OUT,490644.07,13.10347627368851,0,-21058.0,490644.07000000007,1,22131
C1322185363,C264862367,36,CASH_OUT,167039.89,12.025993911727351,0,-10183.0,167039.8999999999,1,22132
C1677938798,C101287765,258,CASH_OUT,225846.58,12.327615625948965,0,-225846.58000000002,225846.57999999984,0,22133
C1960973285,C1425111625,162,CASH_OUT,82551.1,11.321184888152507,0,0.0,82551.1,0,22134
C2114583850,C65183240,207,CASH_OUT,383355.64,12.856721009823078,0,-70848.0,383355.64,1,22135
C477215565,C734546772,323,CASH_OUT,297477.62,12.60309763583915,0,0.0,297477.62000000005,0,22136
C75704592,C77056687,278,CASH_OUT,43472.78,10.679913276724077,0,0.0,43472.78000000026,0,22137
C764566403,C380225728,253,CASH_OUT,76953.84,11.250974035274735,0,-10631.0,76953.84,1,22138
C1611781318,C355105316,299,CASH_OUT,109777.7,11.606221800168216,0,0.0,109777.69999999995,0,22139
C1057586759,C2005774763,356,CASH_OUT,263807.42,12.482978436875767,0,0.0,263807.4200000018,0,22140
C1689577300,C1363508751,396,CASH_OUT,358963.0,12.790977383890654,0,-3086.0,358963.00999999995,1,22141
C600214960,C1358279135,36,CASH_OUT,76225.14,11.241459727467808,0,-39974.0,511080.35,1,22142
C908134939,C1401295460,202,CASH_OUT,17716.71,9.78231998330219,0,0.0,17716.709999999963,0,22143
C1005592621,C1877914664,40,CASH_OUT,13667.37,9.522839683398487,0,-13667.369999999999,13667.369999999879,0,22144
C720057606,C815218207,10,CASH_OUT,106417.99,11.575139317408086,0,-29756.0,16376.129999999888,1,22145
C850502978,C1789955192,39,TRANSFER,550681.4,13.218913515415366,0,-51965.0,1172362.7600000002,1,22146
C207782780,C906803813,136,TRANSFER,478084.32,13.077544489269332,0,0.0,478084.31000000006,0,22147
C618226840,C1498549052,355,TRANSFER,93673.32,11.447579364494894,0,0.0,93673.32000000007,0,22148
C1576063994,C2096174698,232,CASH_OUT,184333.38,12.12450666993959,0,0.0,184333.37999999896,0,22149
C1928125441,C1672306728,378,CASH_OUT,218439.89,12.294270730603149,0,-35180.0,218439.89,1,22150
C1696164436,C1038893510,139,CASH_OUT,121974.4,11.711574664039185,0,-82661.0,121974.40000000001,1,22151
C308903467,C1657275906,374,TRANSFER,1286503.39,14.067439323057227,0,-11772.0,1286503.3900000001,1,22152
C681842489,C1276644788,235,CASH_OUT,145053.86,11.88486729467594,0,0.0,145053.86,0,22153
C528486707,C759025632,461,CASH_OUT,873356.47,13.680100224091843,1,-873356.47,873356.4700000001,1,22154
C1400803572,C680699360,359,CASH_OUT,23232.79,10.05336296355448,0,-750.0,23232.790000000037,1,22155
C1666782739,C723813024,9,CASH_OUT,546033.64,13.21043769593805,0,0.0,-385.0,0,22156
C28119423,C747645236,571,CASH_OUT,31191.47,10.347931998515058,0,-124.0,31191.47,1,22157
C487245720,C1771635265,203,CASH_OUT,167345.4,12.027821194606478,0,0.0,167345.4,0,22158
C1965138125,C2123911846,234,CASH_OUT,53638.23,10.890035982333595,0,-12732.0,53638.23000000001,1,22159
C1868574170,C1851909652,158,TRANSFER,3457169.26,15.055960968486469,1,-3457169.26,0.0,1,22160
C204648643,C176981772,130,CASH_OUT,184066.32,12.123056839242391,0,0.0,184066.30999999994,0,22161
C348049773,C1765590670,122,CASH_OUT,355832.18,12.782217304503366,1,-355832.18,355832.18,1,22162
C1992203667,C227076444,202,TRANSFER,1737256.78,14.367818439508753,0,0.0,1737256.77,0,22163
C1667970204,C1472096059,158,CASH_OUT,139668.71,11.847035699974901,0,-25778.0,139668.71000000002,1,22164
C1491497237,C1733607879,692,CASH_OUT,112205.49,11.628096113535138,0,0.0,112205.48999999999,0,22165
C415251660,C1993665549,181,CASH_OUT,364713.7,12.80687068308619,0,-176348.47,364713.70000000007,1,22166
C543028142,C193425952,309,CASH_OUT,148155.33,11.906023279054853,0,-11213.0,148155.33,1,22167
C2038458872,C1013511446,251,CASH_OUT,100947.3,11.522363783579378,0,0.0,100947.29000000097,0,22168
C2025938469,C313975312,301,CASH_OUT,70753.28,11.1669683083754,0,-70753.28,70753.29000000001,0,22169
C393491035,C595383525,178,TRANSFER,2333866.3,14.663037235028089,0,0.0,2333866.3000000007,0,22170
C57310185,C1972868694,187,CASH_OUT,90256.86,11.410425963815634,0,-29546.15,90256.86000000002,1,22171
C292225930,C958595093,261,CASH_OUT,106590.18,11.576756048078796,0,0.0,106590.18000000063,0,22172
C427132287,C1757606800,234,CASH_OUT,246025.47,12.413194410751876,0,-162.0,246025.46999999997,1,22173
C1676031514,C1650698712,156,CASH_OUT,276731.72,12.530807409597095,0,0.0,276731.72,0,22174
C1218939185,C890486093,209,CASH_OUT,356218.53,12.783302477082552,0,-551.0,356218.53,1,22175
C1239498107,C1666906751,281,CASH_OUT,196859.34,12.190249822297428,0,0.0,435154.36,0,22176
C1105017179,C1386404249,486,CASH_OUT,143500.62,11.874101603316696,1,-143500.62,143500.62,1,22177
C95780971,C664008974,156,CASH_OUT,74924.52,11.224249832434387,0,-74924.52,74924.52,0,22178
C1019564452,C1457060355,212,TRANSFER,1382749.04,14.139584856784785,0,0.0,1382749.04,0,22179
C1990052514,C1416803708,547,CASH_OUT,106928.94,11.579929132635797,0,-75669.0,106928.94,1,22180
C959743491,C592298581,154,TRANSFER,215286.49,12.279729576694486,0,0.0,215286.49,0,22181
C1125422452,C571213674,280,TRANSFER,151624.65,11.929169933129165,0,-28919.0,151624.65,1,22182
C1291894560,C373369789,356,CASH_OUT,27635.94,10.226908562635678,0,0.0,27635.94000000006,0,22183
C10427441,C1738287352,322,CASH_OUT,93467.26,11.445377192404768,0,0.0,93467.27000000002,0,22184
C1044556074,C640867565,235,CASH_OUT,196615.37,12.189009748742556,0,-143.0,196615.37,1,22185
C1703855390,C642809982,322,CASH_OUT,424201.46,12.957966120247248,0,-38363.0,424201.46,1,22186
C1454092492,C1024166633,204,TRANSFER,92496.27,11.43493440955147,0,-92496.27,92496.28,0,22187
C1632420504,C1232972893,250,TRANSFER,3219457.33,14.984723682873042,0,-56005.0,3219457.33,1,22188
C275280188,C807742294,398,CASH_OUT,90319.36,11.411118184643767,0,-227.0,90319.35999999999,1,22189
C350017864,C408628795,45,CASH_OUT,285078.77,12.560524314824406,0,0.0,1225458.8199999998,0,22190
C1822223860,C53385009,253,CASH_OUT,186991.62,12.138824429817308,0,0.0,186991.62,0,22191
C1960893150,C2135077866,399,CASH_OUT,129552.46,11.771848893468421,0,0.0,129552.47000000003,0,22192
C566997928,C2105980002,212,TRANSFER,384718.92,12.860270868008083,0,0.0,384718.9199999999,0,22193
C1658688393,C2021292359,483,CASH_OUT,3488355.65,15.064941309357168,1,-3488355.65,3488355.6500000004,1,22194
C1076131870,C1280993055,162,CASH_OUT,235440.51,12.369217796410403,0,-69440.0,235440.5,1,22195
C1376133561,C1574048038,307,TRANSFER,182365.96,12.113776199863596,0,0.0,182365.96,0,22196
C338018767,C1386380618,19,CASH_OUT,280818.92,12.545468888788598,0,-2281.0,280818.9199999999,1,22197
C1633800337,C257884011,14,CASH_OUT,167982.89,12.03162336093024,0,0.0,923368.4400000001,0,22198
C108034133,C486233934,253,CASH_OUT,83608.04,11.333906927198028,0,0.0,83608.04000000004,0,22199
C1196110224,C607666225,393,CASH_OUT,102851.48,11.541051007576005,0,-122.0,102851.48000000001,1,22200
C261086016,C1192711571,375,CASH_OUT,331107.57,12.710201606619274,0,-5005.0,331107.57,1,22201
C184117429,C446003562,403,CASH_OUT,20676.69,9.936810620255558,0,-20676.690000000002,20676.689999999944,0,22202
C1134788091,C1509579081,374,CASH_OUT,307651.95,12.636727640941126,0,-21050.0,307651.94999999995,1,22203
C763712323,C1997629351,188,CASH_OUT,57487.02,10.95933185725193,0,0.0,57487.01000000001,0,22204
C1153022385,C1689808268,404,CASH_OUT,24974.24,10.125640213080192,0,0.0,24974.23999999999,0,22205
C1674564567,C1268970287,256,CASH_OUT,246617.83,12.415599225272485,0,-11774.0,246617.83000000002,1,22206
C1464562928,C740723349,15,CASH_OUT,332612.82,12.714737396290838,0,-864.0,391590.13,1,22207
C1849924473,C1089514193,356,CASH_OUT,153721.03,11.942901250420364,0,-40095.0,153721.03000000003,1,22208
C208732790,C1208582557,356,CASH_OUT,131857.3,11.78948314012248,0,-71204.89,131857.30999999994,1,22209
C1344778899,C406915611,130,CASH_OUT,227620.23,12.33543825456436,0,-2604.0,227620.23000000004,1,22210
C631284404,C1062898735,517,CASH_OUT,85378.45,11.354860718501559,0,0.0,85378.45999999996,0,22211
C1290553631,C1430523530,12,CASH_OUT,628411.41,13.350951933736393,0,-1203.0,714794.45,1,22212
C455591793,C64083047,236,CASH_OUT,220065.19,12.301683643720475,0,0.0,262818.68000000005,0,22213
C1723199421,C568884855,355,CASH_OUT,153983.63,11.944608071220092,0,-30656.0,153983.62,1,22214
C2004996977,C446027612,202,CASH_OUT,30366.93,10.321142396349043,0,0.0,30366.930000000008,0,22215
C490354643,C1025659824,163,CASH_OUT,273949.91,12.520704208735092,0,0.0,273949.9099999997,0,22216
C1221985222,C1246651614,728,TRANSFER,252667.75,12.439834621304993,1,-252667.75,0.0,1,22217
C984359874,C666740069,20,CASH_OUT,148815.29,11.910467871195541,0,-12648.0,148815.29,1,22218
C692856080,C866069706,139,CASH_OUT,120863.58,11.702426024282772,0,-33376.0,120863.58000000007,1,22219
C1493602719,C971106079,211,CASH_OUT,100337.02,11.516299964935435,0,-3293.0,100337.02,1,22220
C307617515,C1191652178,138,CASH_OUT,56819.15,10.947646295320217,0,-56819.149999999994,1472671.15,0,22221
C2066956995,C1308114570,369,CASH_OUT,66334.78,11.102484698780417,0,-293.0,66334.78000000003,1,22222
C1046120343,C1689962021,400,CASH_OUT,249636.02,12.427763221787178,0,-309.0,249636.02000000002,1,22223
C617694637,C761069599,33,CASH_OUT,151243.33,11.926651887587104,0,0.0,151243.33000000007,0,22224
C916089690,C1496190878,130,TRANSFER,290402.95,12.579028163768648,0,0.0,290402.95999999717,0,22225
C907790026,C1362635797,229,CASH_OUT,15220.13,9.63043987307494,0,0.0,362452.8900000006,0,22226
C1219825510,C1491924500,44,CASH_OUT,331617.44,12.711740309864817,0,-582.0,331617.44000000006,1,22227
C697413376,C1918590482,701,CASH_OUT,731113.99,13.502326031422331,1,-731113.99,731113.9900000002,1,22228
C163803882,C1253556500,402,CASH_OUT,38486.24,10.558082036769859,0,0.0,38486.24000000022,0,22229
C125437031,C910408510,253,CASH_OUT,116960.27,11.669598133337786,0,-50331.0,116960.26999999999,1,22230
C763904873,C1541326935,140,CASH_OUT,336245.28,12.725599146639963,0,0.0,336245.27,0,22231
C2007341132,C1221344299,19,CASH_OUT,308347.63,12.638986337406688,0,-19975.0,308347.63999999996,1,22232
C693388130,C603393840,223,CASH_OUT,334890.91,12.721563102025907,1,-334890.91,334890.91000000003,1,22233
C305992678,C292568672,211,CASH_OUT,72691.32,11.193991018326498,0,-12000.0,72691.32,1,22234
C291719465,C1223460881,522,CASH_OUT,362206.43,12.799972337749487,0,-20681.0,362206.4199999999,1,22235
C1448213782,C528514570,394,TRANSFER,894860.47,13.704424203154097,0,0.0,894860.46,0,22236
C1411559272,C1671484507,39,CASH_OUT,471919.99,13.064566856487945,0,-330772.17,471919.99,1,22237
C1509406687,C1069311193,17,CASH_OUT,129061.25,11.768050125089609,0,0.0,129061.25,0,22238
C1654971392,C965571904,37,CASH_OUT,436829.39,12.987300275168487,0,0.0,436829.39,0,22239
C1209998391,C331592741,204,CASH_OUT,17482.32,9.769002562524966,0,0.0,17482.330000000075,0,22240
C1903548887,C328285138,345,TRANSFER,394498.32,12.885372695565692,0,-177977.99,394498.32000000007,1,22241
C1226928902,C724273633,135,CASH_OUT,143384.23,11.873290203237637,0,0.0,143384.22999999998,0,22242
C929244019,C602658218,182,CASH_OUT,300669.52,12.61377032625905,0,-179772.66,300669.52,1,22243
C353484985,C1870517231,684,CASH_OUT,58801.64,10.981942030838018,0,-58801.64,58801.65000000001,0,22244
C180031786,C1327575304,144,CASH_OUT,30046.7,10.310541397932589,0,0.0,30046.699999999997,0,22245
C2132932914,C2078513265,307,TRANSFER,579169.04,13.269351392196445,0,-22033.0,372302.74000000005,1,22246
C1117803770,C2017635245,336,CASH_OUT,175476.85,12.07526810309659,0,0.0,175476.8500000001,0,22247
C136793033,C2138743867,159,CASH_OUT,60903.45,11.017061521636014,0,0.0,60903.45000000001,0,22248
C1000888136,C537512072,131,CASH_OUT,116794.33,11.668178365700214,0,0.0,116794.33000000007,0,22249
C1952195199,C608425354,232,TRANSFER,87838.17,11.383262807700538,0,0.0,87838.17000000001,0,22250
C2087736333,C849429175,377,CASH_OUT,422253.93,12.95336451014955,0,-9294.0,422253.93,1,22251
C853562160,C457349948,160,CASH_OUT,212044.71,12.26455714362051,0,0.0,212044.7100000002,0,22252
C147940970,C119799905,284,TRANSFER,157072.53,11.964469318640694,0,0.0,157072.53000000003,0,22253
C2076998824,C1729663560,305,CASH_OUT,168247.16,12.03319531134019,0,-21930.0,168247.16000000015,1,22254
C433737464,C189626938,234,CASH_OUT,89940.88,11.406918962930343,0,-89940.87999999999,89940.88,0,22255
C880413533,C549180915,332,CASH_OUT,209733.57,12.253598057857117,0,0.0,209733.56999999983,0,22256
C1943116573,C618657299,188,CASH_OUT,46363.59,10.744291300318057,0,-40922.0,-216225.20000000007,1,22257
C658519937,C859707602,323,CASH_OUT,288184.28,12.571358885601239,0,-10377.0,288184.28,1,22258
C1943401061,C1043419656,299,CASH_OUT,359460.96,12.792363636914539,0,-237482.0,359460.95999999996,1,22259
C1728458906,C1307710345,229,CASH_OUT,144715.19,11.882529793022789,0,-62071.0,144715.2,1,22260
C2074308962,C127813194,403,CASH_OUT,91660.18,11.42585423164379,0,0.0,91660.18999999994,0,22261
C1855551263,C351649738,137,CASH_OUT,355353.49,12.780871133605073,0,0.0,355353.48,0,22262
C2091300671,C1719844222,250,CASH_OUT,99655.99,11.509489468690143,0,0.0,99655.99000000005,0,22263
C1325914298,C445868276,381,CASH_OUT,218868.81,12.296232357142538,0,0.0,218868.7999999998,0,22264
C2004190053,C1012773118,37,CASH_OUT,82609.63,11.321893643722847,0,-465.0,82609.63,1,22265
C1008579696,C383009932,310,TRANSFER,14680.18,9.594321680409479,0,0.0,14680.179999999993,0,22266
C756907105,C1268407410,203,CASH_OUT,366399.21,12.811481484926054,0,0.0,366399.20999999996,0,22267
C285707452,C122821255,377,TRANSFER,822495.15,13.620099080759646,0,0.0,822495.1499999999,0,22268
C703990782,C2051292920,476,CASH_OUT,384546.56,12.859822753386407,0,-70748.7,384546.54999999993,1,22269
C727737815,C2131491877,299,CASH_OUT,80640.5,11.297768684322671,0,-196.0,80640.5,1,22270
C1576966553,C1139198878,17,TRANSFER,2279068.47,14.639277790431072,0,-14478.0,2442921.93,1,22271
C320374424,C1835802059,372,CASH_OUT,211285.52,12.260970406017776,0,-16484.0,211285.52,1,22272
C1380307239,C1910018633,394,CASH_OUT,201247.25,12.21229449959083,1,-201247.25,201247.25,1,22273
C1674847418,C492437997,233,CASH_OUT,104873.85,11.560523013494349,0,0.0,-85307.53000000003,0,22274
C498326972,C1858382533,164,CASH_OUT,282705.53,12.552164642106103,0,0.0,282705.54000000004,0,22275
C809204194,C1672319267,567,CASH_OUT,61511.61,11.026997473427054,0,-5049.0,61511.609999999986,1,22276
C776821886,C1194392243,15,TRANSFER,1201630.18,13.999190508390365,0,0.0,1201630.1799999997,0,22277
C1497022009,C1660507242,20,CASH_OUT,402655.12,12.90583817641279,0,0.0,402655.11999999965,0,22278
C1186131258,C859840782,379,CASH_OUT,134325.14,11.808026002439847,0,-18936.0,134325.14,1,22279
C505873515,C1296177695,404,CASH_OUT,92604.28,11.436101438447169,0,0.0,92604.26999999955,0,22280
C615755793,C1904532748,309,TRANSFER,97313.33,11.485701533794526,0,0.0,97313.31999999998,0,22281
C394469890,C1674369880,281,CASH_OUT,142155.49,11.864683772034128,0,-142155.48999999996,451537.2899999996,0,22282
C603912506,C100427864,316,TRANSFER,607684.02,13.31741196749874,1,-607684.02,0.0,1,22283
C798649474,C338658751,329,CASH_OUT,37845.51,10.541294048537734,0,-10341.0,37845.50999999998,1,22284
C136234959,C1476936045,17,CASH_OUT,233812.41,12.362278683090413,0,-52571.0,233812.41,1,22285
C1049031042,C422103269,156,CASH_OUT,210802.53,12.258681841239687,0,-21547.0,210802.53,1,22286
C448546872,C1913323763,395,CASH_OUT,58226.64,10.972115435072872,0,-5570.0,351445.25999999995,1,22287
C400421355,C1363139013,210,CASH_OUT,410733.06,12.925701228086245,0,0.0,410733.0600000005,0,22288
C2137110727,C2046023382,37,TRANSFER,669442.05,13.414201377015052,0,0.0,669442.0500000007,0,22289
C606855739,C1017198092,204,CASH_OUT,61414.23,11.025413128979615,0,-61414.23000000001,61414.22999999998,0,22290
C1004058283,C112747081,280,CASH_OUT,153592.48,11.942064650878104,0,-25033.0,153592.49000000022,1,22291
C82882238,C297397672,692,CASH_OUT,83667.7,11.334620231939347,0,-9190.0,83667.70999999999,1,22292
C1089114682,C437391041,9,CASH_OUT,140719.89,11.854533704007698,0,-61736.29,178949.38,1,22293
C1427131232,C5179733,522,CASH_OUT,82966.6,11.326205449122089,0,0.0,82966.59999999998,0,22294
C447595045,C1118748698,565,CASH_OUT,309986.71,12.644287930514148,0,0.0,309986.71999999974,0,22295
C1493795422,C1467302876,402,CASH_OUT,75216.27,11.228136137826748,0,0.0,75216.27000000002,0,22296
C655423434,C1022135968,306,TRANSFER,398118.13,12.894506561086839,0,0.0,398118.1299999999,0,22297
C1322603434,C1339855684,186,CASH_OUT,276938.04,12.531552688747869,0,-68384.0,276938.04,1,22298
C616523069,C1046164170,9,CASH_OUT,460350.43,13.039745455043306,0,0.0,1034132.1000000001,0,22299
C98836180,C882931555,139,CASH_OUT,162267.83,11.997009683302375,0,0.0,162267.83000000007,0,22300
C339774318,C964776681,38,CASH_OUT,129473.08,11.771235985648001,0,0.0,178754.58,0,22301
C507559315,C205868303,191,CASH_OUT,282489.48,12.55140012988576,0,0.0,282489.49,0,22302
C23539589,C1045956577,140,CASH_OUT,103305.78,11.545458287029417,0,-103305.78,103305.78000000003,0,22303
C65093242,C2064609513,161,CASH_OUT,42094.82,10.647703727330224,0,0.0,42094.82000000001,0,22304
C890658503,C483474087,234,TRANSFER,1040101.77,13.854830083543138,0,-39259.41,1040101.7800000003,1,22305
